event_name,page_url,header,agent,region,time,date,anonymous_id,itinerary_id,mongo_id,user_id
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:56 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:56 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Image Gallery Closed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:56 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:55 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:55 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Image Gallery Closed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:55 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:55 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:55 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Image Gallery Closed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:55 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:54 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:54 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Image Gallery Closed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:54 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:53 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Image Gallery Closed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:53 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:53 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:52 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Image Gallery Closed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:52 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:52 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:50 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:41 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/family-packages?durations=13_16&durations=9_12,International Family Tours: Customize & Book Family Holiday Packages,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.72 Mobile/15E148 Safari/604.1",,5:57:39 AM,23/03/23,cae8564c-0ef6-4f6b-bfd5-dadf0e0c5fd4,,,
AppSignin,,,,,5:57:38 AM,23/03/23,b60e9597-9d60-4dfd-8a90-798f26e244d8,,641b9cb95c89210001c1cf61,
Page Viewed,https://pickyourtrail.com/vacations/australia?wbraid=ClEKCAjwzuqgBhBuEkEAPOroynQrtcLHmkYPj5H3it9B5_V68IvUd0ACplLSv8OY5267KsfdJVoPjevDiruQvjz0OIVnTXh5GBvNHhRnoBoCUfQ&utm_source=google&utm_medium=cpc&utm_campaign=Google_Australia_Performance_Max&utm_keyword=&utm_content=18037055649&utm_feeditemid=&utm_targetid=&utm_creative=&utm_adposition=,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.72 Mobile/15E148 Safari/604.1",,5:57:34 AM,23/03/23,d3ac7a4c-860c-4448-8be2-fd744f30fc49,,,
Page Viewed,https://pickyourtrail.com/family-packages,International Family Tours: Customize & Book Family Holiday Packages,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.72 Mobile/15E148 Safari/604.1",,5:57:31 AM,23/03/23,cae8564c-0ef6-4f6b-bfd5-dadf0e0c5fd4,,,
Tooltip Closed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/2692239,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:57:27 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/2692239,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:57:27 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Image Gallery Closed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/image-gallery/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/2692239,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:57:27 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/image-gallery/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/2692239,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:57:15 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/image-gallery/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/2692239,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:57:15 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Hotel Alternates Card Clicked,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/2692239,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:57:11 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/2692239,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:57:11 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:09 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Image Gallery Closed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:57:09 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/vacations/thailand,Thailand Tour Packages | Thailand Trip | Book Thailand Tours,"Mozilla/5.0 (Linux; Android 12; SM-F415F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",,5:57:04 AM,23/03/23,dac191fb-3ac4-471e-a4d3-60785d772eb5,,,
Page Viewed,https://pickyourtrail.com/family-packages?budgets=150000_200000,International Family Tours: Customize & Book Family Holiday Packages,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.72 Mobile/15E148 Safari/604.1",,5:57:03 AM,23/03/23,cae8564c-0ef6-4f6b-bfd5-dadf0e0c5fd4,,,
Page Viewed,https://pickyourtrail.com/vacations/thailand?m=pl-gcm&itineraryId=63ec83158b43cb0001821e93&n=5&rc=tha&name=Fascinating+Thailand+Tour+Package+from+India&rn=Thailand,Thailand Tour Packages | Thailand Trip | Book Thailand Tours,"Mozilla/5.0 (Linux; Android 12; SM-F415F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",,5:56:59 AM,23/03/23,dac191fb-3ac4-471e-a4d3-60785d772eb5,,,
Page Viewed,https://pickyourtrail.com/packages/the-perfect-6-night-united-kingdom-itinerary-for-families,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)",,5:56:58 AM,23/03/23,8b68c6ce-027e-40d5-8d2c-4ab76be28818,,,
vacation card selected,https://pickyourtrail.com/vacations/thailand?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_Thailand-Paid-Packages-LP&utm_keyword=chennai%20to%20thailand%20package&utm_content=18945986848&utm_feeditemid=149283439571&utm_targetid=aud-1692529228021:kwd-36906392946&utm_creative=635379699276&utm_adposition=&gclid=CjwKCAjwzuqgBhAcEiwAdj5dRkuz9T5GQidwILIRAHt8QOVwqwHyIpPTIGd01uyssDlzpAn-zPhiTBoCX_4QAvD_BwE,Thailand Tour Packages | Thailand Trip | Book Thailand Tours,"Mozilla/5.0 (Linux; Android 12; SM-F415F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",,5:56:58 AM,23/03/23,dac191fb-3ac4-471e-a4d3-60785d772eb5,,,
Page Viewed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:56:57 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
AppSignup,,,,,5:56:55 AM,23/03/23,7b85902f-f05c-4808-8a65-089cef800370,,641b9cb95c89210001c1cf61,
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:56:55 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/image-gallery/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:56:55 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Tooltip Closed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/3447274,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:56:52 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Image Gallery Closed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/image-gallery/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/3447274,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:56:52 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/3447274,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:56:52 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/3447274,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:56:51 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/hotel-details/49_SEP_30Mar2023-03Apr2023/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:56:51 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
View Details Clicked,https://pickyourtrail.com/customize/mle/inclusions/641b9c7b043c35000114928d,4 nights to Maldives 641b9c7b043c35000114928d | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",VANILLA,5:56:51 AM,23/03/23,87f11e6f-7a10-4df6-a41f-c1c707398f17,641b9c7b043c35000114928d,641b9c7a73ec2e000198591b,8851891327
Tooltip Closed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/3447274,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:56:47 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Page Viewed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/3447274,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:56:47 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
Image Gallery Closed,https://pickyourtrail.com/us/customize/ity/inclusions/alternate-hotels/image-gallery/69_SEP_17Oct2023-23Oct2023/641b9beb73ec2e0001985764/details/3447274,10 nights to Rome and Venice 641b9beb73ec2e0001985764 | Book Now,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.44",EUROPE,5:56:47 AM,23/03/23,570c0536-2f75-448d-86ab-b26b8f59bace,641b9beb73ec2e0001985764,641b9bea5c89210001c1cf37,
